condition	locus_id	pool_error_count	gdna_truth	mrna_truth	nrna_truth	locus_span_bp	n_transcripts	n_nrna_entities	n_genes	mrna	nrna	gdna	gdna_rate	gdna_prior	gdna_eff_len_per_bp	pool_error_fraction
gdna_high_ss_0.50_nrna_low	37	131	124	379	7	47690	2	1	1	510.0	0.0	10007.0	0.9515070837691357	1.1013466318707819	0.9775665776269595	0.2568627450980392
gdna_med_ss_0.99_nrna_low	45	130	98	34866	32	7847	17	7	1	34996.0	0.0	992.0	0.02756474380349005	0.023591201107050007	1.009060781689022	0.003714710252600297
gdna_low_ss_0.50_nrna_high	30	130	23	34652	107	20453	9	3	1	34782.0	0.0	2714.0	0.0723810539790911	0.16241435584427985	1.0148122079079507	0.0037375654073946293
gdna_zero_ss_0.50_nrna_low	25	129	0	9399	129	55480	11	4	2	9528.0	0.0	1457.0	0.13263541192535275	0.24267122045821107	1.0014272903211752	0.01353904282115869
gdna_med_ss_0.50_nrna_low	25	129	129	1357	0	31212	10	4	2	1486.0	0.0	3534.0	0.7039840637450199	0.8761440165315456	0.9862038971931067	0.08681022880215343
gdna_med_ss_0.99_nrna_zero	5	129	129	10584	0	36477	13	5	1	10713.0	0.0	3888.0	0.26628313129237724	0.24807144092206546	1.0096101748891793	0.012041444973396808
gdna_med_ss_0.50_nrna_high	45	128	128	34475	0	7847	17	7	1	34603.0	0.0	1260.0	0.03513370325962691	0.06920976401856146	0.9746459040447877	0.0036991012339970524
gdna_med_ss_0.50_nrna_high	25	128	70	1053	58	31212	10	4	2	1181.0	0.0	4671.0	0.7981886534518113	1.6672853622169357	1.0096612693390292	0.10838272650296359
gdna_zero_ss_0.99_nrna_high	34	128	0	1216	850	16291	13	5	1	1190.0	876.0	187.0	0.08300044385264092	0.06780018522527625	0.7529587936320138	0.061955469506292354
gdna_high_ss_0.99_nrna_zero	1	127	127	4559	0	24255	5	1	1	4686.0	0.0	5074.0	0.5198770491803278	0.5099351835483309	1.0144487853532018	0.02710200597524541
gdna_med_ss_0.50_nrna_zero	45	126	126	34884	0	7847	17	7	1	35010.0	0.0	816.0	0.02277675431251047	0.02364098956119058	1.0446768931148847	0.0035989717223650387
gdna_low_ss_0.50_nrna_zero	24	125	125	111396	0	28337	15	5	1	111521.0	0.0	718.0	0.006397063409331872	0.006209179221763922	1.0123748141275095	0.001120865128540813
gdna_med_ss_0.99_nrna_low	35	125	125	2300	0	28400	8	3	1	2425.0	0.0	3036.0	0.5559421351400843	0.5218813095495657	1.003298767016365	0.05154639175257732
gdna_high_ss_0.99_nrna_zero	37	124	124	614	0	47690	2	1	1	738.0	0.0	9963.0	0.9310344827586207	0.8969836907424088	1.0073483606929878	0.16802168021680217
gdna_med_ss_0.50_nrna_zero	1	123	123	4585	0	24255	5	1	1	4708.0	0.0	2626.0	0.3580583583310608	0.34693018012271026	1.0144532190446534	0.026125743415463042
gdna_med_ss_0.50_nrna_zero	37	121	121	649	0	47690	2	1	1	770.0	0.0	5119.0	0.869247750042452	0.8382121216432322	1.007350364879689	0.15714285714285714
gdna_high_ss_0.50_nrna_low	36	121	109	1024	12	16291	13	5	1	1145.0	0.0	3697.0	0.7635274679884345	0.8323964362474543	1.0213650965449717	0.1056768558951965
gdna_zero_ss_0.99_nrna_high	28	121	0	35043	1504	20453	9	3	1	35150.0	1397.0	412.0	0.011147487756703375	0.010976785731239622	1.0082523566829928	0.003310805264453991
gdna_low_ss_0.50_nrna_low	1	120	35	4641	85	24255	5	1	1	4761.0	0.0	1627.0	0.25469630557294926	0.2893674302131154	1.013777533380986	0.02520478890989288
gdna_high_ss_0.99_nrna_zero	17	119	119	4552	0	33522	14	7	2	4671.0	0.0	6907.0	0.5965624460183105	0.5684681780741614	1.0104543451006829	0.02547634339541854
gdna_zero_ss_0.50_nrna_low	47	119	0	69736	119	30370	4	1	1	69855.0	0.0	521.0	0.007403091963169262	0.020669857589261705	1.0083558782216293	0.0017035287381003507
gdna_high_ss_0.99_nrna_high	9	118	118	6804	0	6229	6	3	1	6922.0	0.0	1448.0	0.17299880525686978	0.15318544871816808	1.0416495604179483	0.01704709621496677
gdna_low_ss_0.50_nrna_low	4	118	89	84149	29	18721	15	5	1	84267.0	0.0	576.0	0.00678901028959372	0.015791195834992947	0.9965329667992402	0.0014003109164916277
gdna_zero_ss_0.99_nrna_low	47	118	0	69852	337	30370	4	1	1	69970.0	219.0	187.0	0.0026571558485847446	0.0019908343784059133	1.0083558782216293	0.0016811751129094303
gdna_low_ss_0.50_nrna_zero	52	117	117	69797	0	30370	4	1	1	69914.0	0.0	694.0	0.009828914570586902	0.0106185644244357	1.011546158512251	0.00167348456675344
gdna_high_ss_0.99_nrna_low	37	117	112	569	5	47690	2	1	1	686.0	0.0	9831.0	0.9347722734620139	0.9241791252722142	0.9981384096831128	0.17055393586005832
gdna_low_ss_0.99_nrna_high	39	116	80	66390	36	32604	13	4	1	66506.0	0.0	1165.0	0.017215646288661318	0.019285959076590385	1.009291128048154	0.0017442035305085255
gdna_zero_ss_0.50_nrna_high	28	115	0	34635	115	20453	9	3	1	34750.0	0.0	2209.0	0.05976893314213047	0.15071675567952406	1.0122317674017907	0.0033093525179856116
gdna_low_ss_0.50_nrna_high	39	115	81	65418	34	32604	13	4	1	65533.0	0.0	2138.0	0.03159403584992094	0.1175050554116851	0.9612335784064593	0.0017548410724367875
gdna_low_ss_0.50_nrna_low	41	115	115	6310	0	50745	4	2	2	6425.0	0.0	1586.0	0.19797778055174137	0.4639258293700808	0.8708986201472032	0.0178988326848249
gdna_low_ss_0.99_nrna_high	12	113	18	542	206	2569	3	1	1	576.0	190.0	178.0	0.1885593220338983	0.16135809900719802	1.1179418355219788	0.1475195822454308
gdna_med_ss_0.50_nrna_low	9	112	112	6859	0	6229	6	3	1	6971.0	0.0	717.0	0.09326222684703434	0.10185806449407403	0.9772005466586131	0.016066561468942763
gdna_med_ss_0.99_nrna_low	37	112	103	712	9	47690	2	1	1	824.0	0.0	5094.0	0.8607637715444407	0.8347954559719701	0.9875225697804426	0.13592233009708737
gdna_low_ss_0.99_nrna_zero	24	111	111	111344	0	28337	15	5	1	111455.0	0.0	784.0	0.0069850943076827125	0.006148465598111056	1.0123748141275095	0.0009959176349199229
gdna_med_ss_0.99_nrna_high	45	110	110	34866	0	7847	17	7	1	34976.0	0.0	887.0	0.02473301173911831	0.028163984777902842	1.0423032900433276	0.0031450137236962486
gdna_high_ss_0.99_nrna_zero	9	109	109	6815	0	6229	6	3	1	6924.0	0.0	1487.0	0.17679229580311498	0.13782440668532678	1.0562633639237073	0.015742345465049105
gdna_med_ss_0.50_nrna_zero	17	109	109	4586	0	33522	14	7	2	4695.0	0.0	3556.0	0.4309780632650588	0.4025255485584663	1.0104574120412662	0.02321618743343983
gdna_med_ss_0.99_nrna_high	12	108	28	533	151	2569	3	1	1	578.0	134.0	429.0	0.37598597721297106	0.3073959408389491	1.1292169397505463	0.15168539325842698
gdna_low_ss_0.50_nrna_zero	15	108	108	178656	0	56271	19	8	2	178764.0	0.0	1331.0	0.00739054387961909	0.007826372273777677	1.0062296995253321	0.0006041484862724038
gdna_high_ss_0.99_nrna_high	36	108	42	1108	66	16291	13	5	1	1216.0	0.0	4336.0	0.7809798270893372	0.6018239895985745	0.9937321539552978	0.08881578947368421
gdna_low_ss_0.99_nrna_zero	52	108	108	69802	0	30370	4	1	1	69910.0	0.0	698.0	0.009885565375028325	0.010514034141839731	1.011546158512251	0.0015448433700472036
gdna_zero_ss_0.50_nrna_low	16	108	0	4581	108	33522	14	7	2	4689.0	0.0	676.0	0.12600186393289842	0.0885720885643141	0.29744043492178746	0.023032629558541268
gdna_zero_ss_0.99_nrna_low	10	107	0	8638	590	11338	5	2	1	8739.0	489.0	54.0	0.005817711700064641	0.004569574247929051	1.022416662433186	0.011595145210229736
gdna_med_ss_0.99_nrna_zero	37	106	106	757	0	47690	2	1	1	863.0	0.0	5026.0	0.8534555951774495	0.8356090480574545	1.007350364879689	0.12282734646581692
gdna_high_ss_0.99_nrna_low	30	105	105	34906	0	20453	9	3	1	35011.0	0.0	4234.0	0.10788635494967512	0.12733396291875965	1.0136158078636825	0.0029990574390905715
gdna_low_ss_0.50_nrna_zero	41	105	105	6476	0	50745	4	2	2	6581.0	0.0	1427.0	0.1781968031968032	0.18728355228543062	1.0069085409741663	0.015955022033125665
gdna_zero_ss_0.99_nrna_high	35	105	0	900	225	47690	2	1	1	947.0	178.0	531.0	0.32065217391304346	0.33928312973483465	0.6450334831117626	0.09333333333333334
gdna_low_ss_0.99_nrna_low	4	104	75	84177	29	18721	15	5	1	84281.0	0.0	562.0	0.006623999622832761	0.006702333606658958	1.0178512327810305	0.0012339673235960656
gdna_med_ss_0.99_nrna_low	19	104	104	1383	0	18984	2	1	1	1487.0	0.0	1965.0	0.5692352259559675	0.5957059293419954	0.9907772674270686	0.0699394754539341
gdna_med_ss_0.99_nrna_zero	25	104	104	1592	0	31212	10	4	2	1696.0	0.0	3217.0	0.6547934052513739	0.6290082418304368	1.0112314406294327	0.06132075471698113
gdna_zero_ss_0.50_nrna_high	33	103	0	1590	103	28400	8	3	1	1693.0	0.0	2326.0	0.5787509330679274	1.5836147688140854	1.0088077582487718	0.060838747784997045
gdna_zero_ss_0.50_nrna_low	10	102	0	8417	102	11338	5	2	1	8519.0	0.0	763.0	0.08220211161387632	0.05777378274065806	1.022416662433186	0.011973236295339829
gdna_zero_ss_0.50_nrna_low	1	102	0	4636	102	24255	5	1	1	4738.0	0.0	1028.0	0.17828650711064864	0.21525702056410742	1.0104676974958016	0.021528070915998312
gdna_low_ss_0.50_nrna_zero	43	102	102	15142	0	10807	9	4	2	15244.0	0.0	300.0	0.01930005146680391	0.016703205929163988	1.032454562007787	0.00669115717659407
gdna_low_ss_0.50_nrna_zero	26	101	101	9710	0	55480	11	4	2	9811.0	0.0	1517.0	0.1339159604519774	0.12206288478975476	1.0063185768061638	0.010294567322393233
gdna_zero_ss_0.99_nrna_low	6	100	0	12545	311	18499	14	7	1	12645.0	211.0	123.0	0.00947684721473149	0.007777388650893994	1.013731152376668	0.007778469197261979
gdna_zero_ss_0.99_nrna_high	12	99	0	549	230	2569	3	1	1	558.0	221.0	80.0	0.09313154831199069	0.11329928964963835	1.0974143103548126	0.12708600770218229
gdna_zero_ss_0.50_nrna_low	6	98	0	12109	98	18499	14	7	1	12207.0	0.0	772.0	0.05948069959164805	0.06740329608542593	1.013731152376668	0.008028180552142213
gdna_low_ss_0.50_nrna_zero	39	98	98	66470	0	32604	13	4	1	66568.0	0.0	810.0	0.012021728160527176	0.012581928978364538	1.0107547461069812	0.0014721788246604976
gdna_med_ss_0.99_nrna_zero	35	97	97	2301	0	28400	8	3	1	2398.0	0.0	2991.0	0.5550194841343478	0.5182500454558293	1.0123436125330825	0.040450375312760634
gdna_med_ss_0.50_nrna_zero	9	96	96	6878	0	6229	6	3	1	6974.0	0.0	784.0	0.10105697344676463	0.07542785158790699	1.056282105029452	0.013765414396329223
gdna_low_ss_0.99_nrna_zero	39	95	95	66454	0	32604	13	4	1	66549.0	0.0	829.0	0.012303719314909912	0.012428331559534059	1.0107547461069812	0.0014275195720446587
gdna_low_ss_0.50_nrna_zero	32	95	95	23493	0	24025	9	3	1	23588.0	0.0	600.0	0.02480568877129155	0.024479582844826965	1.0145965726090196	0.00402747159572664
gdna_med_ss_0.99_nrna_zero	19	95	95	1378	0	18984	2	1	1	1473.0	0.0	2008.0	0.5768457339844872	0.5868157814487756	1.0184665091417637	0.06449422946367957
gdna_med_ss_0.50_nrna_low	30	94	94	34953	0	20453	9	3	1	35047.0	0.0	2109.0	0.05676068468080525	0.0937937302849901	0.9740186839574275	0.0026821125916626247
gdna_low_ss_0.50_nrna_zero	6	94	94	12443	0	18499	14	7	1	12537.0	0.0	501.0	0.03842613897837092	0.034664643020275096	1.0189580597154324	0.007497806492781367
gdna_med_ss_0.99_nrna_zero	45	94	94	34889	0	7847	17	7	1	34983.0	0.0	843.0	0.023530396918439122	0.023549522838913876	1.0446768931148847	0.002687019409427436
gdna_low_ss_0.99_nrna_zero	15	93	93	178604	0	56271	19	8	2	178697.0	0.0	1398.0	0.007762569754851606	0.007743235668784068	1.0062296995253321	0.0005204340307895488
gdna_high_ss_0.50_nrna_high	36	93	48	950	45	16291	13	5	1	1043.0	0.0	4509.0	0.8121397694524496	1.2311246201901254	1.0197964481648545	0.08916586768935762
gdna_high_ss_0.50_nrna_zero	36	93	93	1075	0	16291	13	5	1	1168.0	0.0	3370.0	0.742617893345086	0.7134658692343628	1.0215124520060195	0.07962328767123288
gdna_med_ss_0.99_nrna_zero	10	91	91	8527	0	11338	5	2	1	8618.0	0.0	1211.0	0.1232068369111812	0.11160493313152835	1.0309204459348267	0.010559294499883964
gdna_low_ss_0.50_nrna_high	5	91	52	10077	39	36477	13	5	1	10168.0	0.0	1948.0	0.16077913502806207	0.6882786329551916	0.9374651746205002	0.008949645948072384
gdna_low_ss_0.50_nrna_high	41	91	91	5458	0	50745	4	2	2	5549.0	0.0	2494.0	0.3100833022504041	1.3498966730569673	0.740554603800181	0.01639935123445666
gdna_med_ss_0.99_nrna_low	25	90	90	1584	0	31212	10	4	2	1674.0	0.0	3346.0	0.6665338645418327	0.6280340553531706	0.9995440133063485	0.053763440860215055
gdna_med_ss_0.50_nrna_zero	30	90	90	34990	0	20453	9	3	1	35080.0	0.0	2037.0	0.05488051297249239	0.06705225010450064	1.0171401119502401	0.002565564424173318
gdna_med_ss_0.50_nrna_high	9	90	90	6628	0	6229	6	3	1	6718.0	0.0	996.0	0.12911589318122893	0.21351924117949914	0.9506023426806188	0.013396844298898482
gdna_low_ss_0.99_nrna_high	5	90	49	10728	41	36477	13	5	1	10818.0	0.0	1298.0	0.10713106635853417	0.11327704250957547	1.008304400143222	0.008319467554076539
gdna_low_ss_0.50_nrna_low	34	89	89	36764	0	33391	10	4	2	36853.0	0.0	830.0	0.0220258471990022	0.057604119777322604	0.8610400438105142	0.002415000135674165
gdna_low_ss_0.50_nrna_zero	4	88	88	84217	0	18721	15	5	1	84305.0	0.0	446.0	0.005262474779058654	0.005661149402740363	1.0187332003193743	0.0010438289543917916
gdna_low_ss_0.50_nrna_low	39	88	85	66453	3	32604	13	4	1	66541.0	0.0	863.0	0.012803394457302237	0.03338145434584455	0.9209562186301832	0.0013224928991148314
gdna_med_ss_0.50_nrna_high	36	86	34	962	52	16291	13	5	1	1048.0	0.0	2864.0	0.7321063394683026	1.3325885962945951	1.020376089597842	0.08206106870229007
gdna_low_ss_0.50_nrna_zero	34	85	85	36797	0	33391	10	4	2	36882.0	0.0	819.0	0.021723561709238483	0.024096283166138502	1.0105011691514254	0.002304647253402744
gdna_low_ss_0.99_nrna_high	41	83	83	6486	0	50745	4	2	2	6569.0	0.0	1474.0	0.18326495088897177	0.35404109523419997	1.0059688422247046	0.012635104277667834
gdna_med_ss_0.99_nrna_zero	1	83	83	4698	0	24255	5	1	1	4781.0	0.0	2553.0	0.34810471775293156	0.3458119830735437	1.0144532190446534	0.017360384856724535
gdna_med_ss_0.50_nrna_high	19	82	82	884	0	18984	2	1	1	966.0	0.0	2542.0	0.7246294184720639	1.6566695720145477	0.9238147091021387	0.08488612836438923
gdna_low_ss_0.99_nrna_zero	4	82	82	84173	0	18721	15	5	1	84255.0	0.0	496.0	0.005852438319311867	0.00560516199034899	1.0187332003193743	0.0009732360097323601
gdna_low_ss_0.50_nrna_low	27	82	82	72745	0	31751	13	4	1	72827.0	0.0	915.0	0.012408125627186678	0.030167511638907085	0.9453398775152021	0.0011259560327900368
gdna_zero_ss_0.99_nrna_high	0	81	0	389	700	18095	12	4	2	398.0	691.0	209.0	0.16101694915254236	0.19381142429534542	0.5940455725952106	0.0743801652892562
gdna_high_ss_0.50_nrna_high	37	81	67	320	14	47690	2	1	1	401.0	0.0	10825.0	0.9642793515054339	1.7733380455366703	0.9906846308308298	0.20199501246882792
gdna_low_ss_0.50_nrna_zero	27	81	81	72809	0	31751	13	4	1	72890.0	0.0	818.0	0.01109784555272155	0.01111367293621832	1.011043784876569	0.0011112635478117711
gdna_low_ss_0.99_nrna_high	37	79	32	810	47	47690	2	1	1	889.0	0.0	1989.0	0.6911049339819318	0.6930441618453255	1.0063513414380412	0.08886389201349831
gdna_low_ss_0.99_nrna_low	45	79	33	34954	100	7847	17	7	1	35019.0	68.0	275.0	0.0077767094621344944	0.007104690409224743	1.0425933453966183	0.002251546156696212
gdna_low_ss_0.99_nrna_zero	41	78	78	6578	0	50745	4	2	2	6656.0	0.0	1352.0	0.16883116883116883	0.1854536534088133	1.0069085409741663	0.01171875
gdna_med_ss_0.99_nrna_low	9	77	77	6961	0	6229	6	3	1	7038.0	0.0	650.0	0.08454734651404787	0.07608148296172657	1.0102052100153673	0.010940608127308895
gdna_med_ss_0.50_nrna_high	12	77	20	468	57	2569	3	1	1	545.0	0.0	596.0	0.5223488168273445	0.7395789987924382	1.1292169397505463	0.14128440366972478
gdna_low_ss_0.50_nrna_high	36	76	16	996	60	16291	13	5	1	1072.0	0.0	1623.0	0.6022263450834879	1.4881087443362362	1.0185969581449315	0.0708955223880597
gdna_med_ss_0.99_nrna_zero	30	75	75	34996	0	20453	9	3	1	35071.0	0.0	2046.0	0.05512298946574346	0.06683161438736752	1.0171401119502401	0.0021385190043055518
gdna_low_ss_0.99_nrna_zero	32	74	74	23537	0	24025	9	3	1	23611.0	0.0	577.0	0.023854804035058706	0.024266759080770313	1.0145965726090196	0.003134132395917157
gdna_low_ss_0.99_nrna_zero	26	74	74	9804	0	55480	11	4	2	9878.0	0.0	1450.0	0.12800141242937854	0.12074744410739724	1.0063185768061638	0.007491395019234663
gdna_low_ss_0.99_nrna_high	0	73	30	378	672	18095	12	4	2	382.0	698.0	695.0	0.39154929577464787	0.4951141355739394	1.0167427003512441	0.06759259259259259
gdna_low_ss_0.50_nrna_high	25	72	29	1097	43	31212	10	4	2	1169.0	0.0	2348.0	0.6676144441285187	2.1623916885505317	1.0097055919045281	0.06159110350727117
gdna_low_ss_0.99_nrna_low	27	72	72	72761	0	31751	13	4	1	72833.0	0.0	909.0	0.012326760868975618	0.012537749894161386	1.0105240316850845	0.0009885628767179713
gdna_low_ss_0.99_nrna_low	34	72	72	36796	0	33391	10	4	2	36868.0	0.0	815.0	0.021627789719502164	0.029282202316304608	1.010006976186455	0.001952913095367256
gdna_low_ss_0.99_nrna_low	39	72	69	66457	3	32604	13	4	1	66529.0	0.0	875.0	0.012981425434692303	0.014030766222131176	1.0102486082533495	0.0010822348148927536
gdna_low_ss_0.99_nrna_zero	34	72	72	36787	0	33391	10	4	2	36859.0	0.0	842.0	0.02233362510278242	0.023889500447855348	1.0105011691514254	0.001953389945467864
gdna_high_ss_0.50_nrna_high	12	71	28	450	43	2569	3	1	1	521.0	0.0	911.0	0.6361731843575419	0.7435436533355265	1.132444355566313	0.1362763915547025
gdna_low_ss_0.50_nrna_zero	44	71	71	94453	0	19206	15	5	1	94524.0	0.0	450.0	0.004738138859056162	0.00498611390699811	1.0182600369323875	0.0007511319876433499
gdna_high_ss_0.99_nrna_low	36	71	58	1126	13	16291	13	5	1	1197.0	0.0	3645.0	0.7527881040892194	0.6762959461841556	1.0141118531269206	0.059314954051796154
gdna_low_ss_0.99_nrna_low	41	70	70	6541	0	50745	4	2	2	6611.0	0.0	1400.0	0.17475970540506802	0.22337723531672007	1.0065835808303918	0.010588413250642867
gdna_low_ss_0.99_nrna_zero	6	70	70	12479	0	18499	14	7	1	12549.0	0.0	489.0	0.037505752416014726	0.03436509158146065	1.0189580597154324	0.005578133715833931
gdna_low_ss_0.50_nrna_low	37	70	61	699	9	47690	2	1	1	769.0	0.0	1592.0	0.67429055484964	1.5578916511455447	0.9833941540400342	0.09102730819245773
gdna_low_ss_0.99_nrna_zero	43	69	69	15144	0	10807	9	4	2	15213.0	0.0	331.0	0.021294390118373648	0.016649659156057692	1.032454562007787	0.004535594557286532
gdna_med_ss_0.99_nrna_low	30	69	69	34989	0	20453	9	3	1	35058.0	0.0	2098.0	0.05646463559048337	0.06709727873685471	0.9892143073092777	0.001968167037480746
gdna_low_ss_0.99_nrna_zero	27	68	68	72794	0	31751	13	4	1	72862.0	0.0	846.0	0.011477722906604438	0.010982533147455913	1.011043784876569	0.0009332711152589828
gdna_low_ss_0.50_nrna_low	45	68	22	34946	46	7847	17	7	1	35014.0	0.0	348.0	0.00984107233753747	0.01706609783818408	1.0425933453966183	0.0019420803107328497
gdna_med_ss_0.50_nrna_high	37	66	51	340	15	47690	2	1	1	406.0	0.0	6035.0	0.9369663095792579	2.34608103076684	0.9760021453747894	0.1625615763546798
gdna_med_ss_0.99_nrna_high	19	66	66	1323	0	18984	2	1	1	1389.0	0.0	2119.0	0.6040478905359179	0.6923399199392911	1.0174854946262133	0.047516198704103674
gdna_med_ss_0.99_nrna_zero	17	65	65	4647	0	33522	14	7	2	4712.0	0.0	3539.0	0.4289177069446128	0.4010714093761435	1.0104574120412662	0.013794567062818336
gdna_low_ss_0.50_nrna_zero	5	63	63	10781	0	36477	13	5	1	10844.0	0.0	928.0	0.07883112470268433	0.07734376430402719	1.0096124127454584	0.005809664330505349
gdna_low_ss_0.50_nrna_zero	25	62	62	1680	0	31212	10	4	2	1742.0	0.0	829.0	0.3224426293271101	0.3028753717616184	1.0112345702691592	0.03559127439724455
gdna_low_ss_0.50_nrna_high	12	61	4	455	57	2569	3	1	1	516.0	0.0	428.0	0.4533898305084746	0.6937075866213127	1.1179418355219788	0.1182170542635659
gdna_high_ss_0.50_nrna_high	22	61	61	4258	0	14971	3	1	1	4319.0	0.0	3281.0	0.4317105263157895	0.7972307786321119	0.9803124713212321	0.01412363973141931
gdna_high_ss_0.50_nrna_zero	47	61	61	132	0	51841	5	2	2	193.0	0.0	10526.0	0.9819945890474858	0.9675904289558537	1.0067599236454379	0.3160621761658031
gdna_med_ss_0.99_nrna_high	9	60	60	6881	0	6229	6	3	1	6941.0	0.0	773.0	0.10020741508944776	0.09173755999986798	1.0532919033869301	0.00864428756663305
gdna_low_ss_0.99_nrna_low	37	60	46	891	14	47690	2	1	1	951.0	0.0	1410.0	0.5972045743329097	0.6164046755870721	1.0070055403427984	0.06309148264984227
gdna_med_ss_0.50_nrna_zero	36	59	59	1140	0	16291	13	5	1	1199.0	0.0	1700.0	0.5864091065884788	0.5618067958329266	1.0215193026249803	0.04920767306088407
gdna_med_ss_0.99_nrna_zero	9	59	59	6952	0	6229	6	3	1	7011.0	0.0	747.0	0.0962877030162413	0.07512128588211012	1.056282105029452	0.00841534731136785
gdna_high_ss_0.50_nrna_zero	22	59	59	4328	0	14971	3	1	1	4387.0	0.0	3205.0	0.4221548998946259	0.4028786732205129	1.0234092598824345	0.013448826077045816
gdna_high_ss_0.99_nrna_low	47	56	50	196	6	51841	5	2	2	252.0	0.0	10395.0	0.9763313609467456	0.9931044189624061	1.0000884116779705	0.2222222222222222
gdna_med_ss_0.50_nrna_low	36	56	39	1100	17	16291	13	5	1	1156.0	0.0	2034.0	0.6376175548589341	0.7505841275458777	1.0212290372243424	0.04844290657439446
gdna_low_ss_0.99_nrna_zero	44	56	56	94431	0	19206	15	5	1	94487.0	0.0	487.0	0.005127719165245225	0.004928209487757845	1.0182600369323875	0.0005926741244827331
gdna_high_ss_0.50_nrna_low	22	55	54	4320	1	14971	3	1	1	4375.0	0.0	3121.0	0.4163553895410886	0.4981110979576504	1.012684517920321	0.012571428571428572
gdna_low_ss_0.50_nrna_zero	37	54	54	844	0	47690	2	1	1	898.0	0.0	1340.0	0.5987488829311886	0.5807422544171097	1.0073513597187933	0.060133630289532294
gdna_high_ss_0.99_nrna_zero	36	54	54	1131	0	16291	13	5	1	1185.0	0.0	3353.0	0.7388717496694579	0.7113132687417535	1.0215124520060195	0.04556962025316456
gdna_low_ss_0.50_nrna_low	25	53	53	1557	0	31212	10	4	2	1610.0	0.0	1040.0	0.39245283018867927	0.8041612416574686	0.9565247591755602	0.03291925465838509
gdna_med_ss_0.50_nrna_high	0	51	13	327	38	18095	12	4	2	378.0	0.0	2813.0	0.8815418364149169	1.8716963117445002	1.001275670222149	0.1349206349206349
gdna_low_ss_0.99_nrna_low	36	51	36	1207	86	16291	13	5	1	1240.0	89.0	633.0	0.32262996941896027	0.22858501653154387	1.020514468661068	0.03837471783295711
gdna_med_ss_0.50_nrna_zero	47	51	51	216	0	51841	5	2	2	267.0	0.0	5270.0	0.9517789416651616	0.9417231023542011	1.0067617264905755	0.19101123595505617
gdna_med_ss_0.50_nrna_low	47	50	44	183	6	51841	5	2	2	233.0	0.0	5349.0	0.9582586886420638	1.3146083059247253	0.974221109994492	0.2145922746781116
gdna_high_ss_0.50_nrna_low	47	49	48	130	1	51841	5	2	2	179.0	0.0	10468.0	0.9831877524185216	1.1791501075479114	0.985145260797151	0.2737430167597765
gdna_med_ss_0.99_nrna_low	36	48	32	1177	16	16291	13	5	1	1225.0	0.0	1965.0	0.6159874608150471	0.5145640766565757	1.0073447882264326	0.03918367346938775
gdna_high_ss_0.99_nrna_high	47	48	48	187	0	51841	5	2	2	235.0	0.0	10506.0	0.9781212177637092	1.043014988737025	0.9949562178719843	0.20425531914893616
gdna_low_ss_0.99_nrna_zero	25	48	48	1718	0	31212	10	4	2	1766.0	0.0	805.0	0.3131077401789187	0.299507709165827	1.0112345702691592	0.027180067950169876
gdna_high_ss_0.99_nrna_high	22	47	47	4370	0	14971	3	1	1	4417.0	0.0	3183.0	0.4188157894736842	0.4291042392869639	0.9896353394462059	0.010640706361784016
gdna_high_ss_0.50_nrna_high	0	46	19	313	27	18095	12	4	2	359.0	0.0	4690.0	0.9288968112497524	1.5487823712730773	1.0095127626222444	0.12813370473537605
gdna_low_ss_0.50_nrna_low	35	46	46	2301	0	28400	8	3	1	2347.0	0.0	883.0	0.27337461300309596	0.5844579845303111	0.9377722524603729	0.0195994887089902
gdna_high_ss_0.99_nrna_low	2	45	45	237	0	41284	9	3	2	282.0	0.0	8555.0	0.9680887178906868	0.9586318887947195	1.005617734519152	0.1595744680851064
gdna_high_ss_0.99_nrna_zero	46	45	45	88	0	54321	7	2	2	133.0	0.0	10862.0	0.9879035925420646	0.9802385457760903	1.0064512791603406	0.3383458646616541
gdna_high_ss_0.50_nrna_zero	2	45	45	210	0	41284	9	3	2	255.0	0.0	8300.0	0.9701928696668615	0.9685142965175676	1.0084886782465374	0.17647058823529413
gdna_high_ss_0.99_nrna_high	2	44	37	232	7	41284	9	3	2	276.0	0.0	8958.0	0.9701104613385315	0.9633965367877855	0.9941458107669597	0.15942028985507245
gdna_zero_ss_0.50_nrna_high	12	44	0	451	44	2569	3	1	1	495.0	0.0	364.0	0.42374854481955765	0.7612025851856643	1.0974143103548126	0.08888888888888889
gdna_low_ss_0.99_nrna_zero	5	44	44	10826	0	36477	13	5	1	10870.0	0.0	902.0	0.07662249405368672	0.0763848160432951	1.0096124127454584	0.004047838086476541
gdna_high_ss_0.50_nrna_zero	12	42	42	479	0	2569	3	1	1	521.0	0.0	606.0	0.5377107364685004	0.47578835390094754	1.136421316813024	0.08061420345489444
gdna_med_ss_0.99_nrna_zero	46	42	42	100	0	54321	7	2	2	142.0	0.0	5701.0	0.9756974157111074	0.9277743314706356	1.006452976398662	0.29577464788732394
gdna_low_ss_0.50_nrna_zero	1	42	42	4762	0	24255	5	1	1	4804.0	0.0	618.0	0.11398008115086684	0.1188933020274798	1.0144581208359709	0.008742714404662781
gdna_high_ss_0.99_nrna_zero	47	41	41	191	0	51841	5	2	2	232.0	0.0	10487.0	0.9783561899430917	0.9640100113003771	1.0067599236454379	0.17672413793103448
